language,turn_id,pause_index,label,audio_file,pause_start,pause_end,pause_index,pause_start,ipi,log_pause_start,log_ipi,is_first_pause,is_late_pause,lang_id,energy_mean_local,energy_final,energy_decay_slope,energy_decay_drop,energy_slope_short,pre_pause_rms_db,rms_ratio_50_200,energy_vs_turn_med,f0_mean_turn,f0_median_turn,f0_final,f0_std_local,f0_slope_last_voiced,f0_slope_terminal,rel_final_pitch_med,rel_final_pitch_mean,fall_flag,rise_flag,fall_score,rise_score,final_voiced_dur,mean_voiced_run_dur,final_lengthening,final_lengthening_med,speaking_rate,voiced_frac_turn,voiced_frac_local,n_voiced_runs,trailing_unvoiced_s,spec_centroid,spec_bandwidth,spec_flatness,spec_low_high,zcr
english,en__054,0.0,hold,audio/en__054.wav,4.599999904632568,4.9,0.0,4.599999904632568,4.599999904632568,1.722766637802124,1.722766637802124,1.0,0.0,0.0,-33.284637451171875,-72.7275619506836,-1.2562048435211182,22.483158111572266,-2.618757963180542,-72.43954467773438,-36.89278793334961,47.272430419921875,139.6474609375,133.3333282470703,113.4421157836914,29.292062759399414,0.0,-2.555485248565674,0.8508158922195435,0.8123463988304138,0.0,0.0,7.459205150604248,0.0,0.009999999776482582,0.09857142716646194,0.10144927352666855,0.2222222238779068,3.2608695030212402,0.304157555103302,0.8199999928474426,15.0,0.0,2025.2978515625,2082.767822265625,0.5121235251426697,0.13463491201400757,0.08541666716337204
english,en__054,1.0,eot,audio/en__054.wav,5.599999904632568,6.955,1.0,5.599999904632568,0.699999988079071,1.8870697021484375,0.5306282639503479,0.0,0.0,0.0,-44.85276412963867,-53.47880935668945,-0.5656851530075073,8.376195907592773,-2.518611192703247,-55.57054138183594,-25.031253814697266,66.52117919921875,139.34991455078125,133.3333282470703,146.38844299316406,20.129535675048828,1.0303587913513184,6.395713806152344,1.097913384437561,1.0505096912384033,0.0,1.0,-5.926026821136475,5.926026821136475,0.20000000298023224,0.09526316076517105,2.09944748878479,5.0,3.5714285373687744,0.36086174845695496,0.7200000286102295,20.0,0.0,469.4279479980469,863.6033325195312,0.06537362188100815,0.8217726349830627,0.02812499925494194
english,en__055,0.0,eot,audio/en__055.wav,9.5,10.786,0.0,9.5,9.5,2.3513753414154053,2.3513753414154053,1.0,0.0,0.0,-36.058197021484375,-63.9287223815918,-0.8857098817825317,16.375532150268555,-2.197129249572754,-65.44058990478516,-25.98250961303711,56.07126998901367,148.161376953125,118.51851654052734,187.7705841064453,89.48501586914062,0.0,15.9815092086792,1.5843143463134766,1.2673382759094238,0.0,0.0,-25.0,29.215717315673828,0.019999999552965164,0.12826086580753326,0.1559322029352188,0.3333333432674408,2.526315689086914,0.31362196803092957,0.7733333110809326,24.0,0.05000000074505806,1958.90185546875,1917.453125,0.36041203141212463,0.21617391705513,0.14479166269302368
english,en__056,0.0,eot,audio/en__056.wav,4.0,5.325,0.0,4.0,4.0,1.6094379425048828,1.6094379425048828,1.0,0.0,0.0,-37.30595016479492,-73.55287170410156,-0.6045345664024353,15.444076538085938,-2.792389392852783,-75.01471710205078,-36.06588363647461,-31.419403076171875,140.82290649414062,136.75213623046875,143.93812561035156,38.07369613647461,0.5050092935562134,0.5874172449111938,1.052547574043274,1.022121548652649,0.0,1.0,-3.1323866844177246,3.1323866844177246,0.3199999928474426,0.2072727233171463,1.543859601020813,2.2857143878936768,3.0,0.6549118161201477,0.8933333158493042,12.0,0.019999999552965164,1467.4566650390625,1897.1832275390625,0.3944106996059418,0.3956969082355499,0.07239583134651184
english,en__057,0.0,eot,audio/en__057.wav,6.0,7.286,0.0,6.0,6.0,1.945910096168518,1.945910096168518,1.0,0.0,0.0,-37.52246856689453,-52.12299728393555,-0.443654328584671,14.544296264648438,0.16192321479320526,-51.72357177734375,1.2732620239257812,-8.433910369873047,147.04763793945312,100.0,251.5882568359375,105.3348617553711,0.0,37.85831832885742,2.5158824920654297,1.7109302282333374,0.0,0.0,-25.0,75.79412841796875,0.029999999329447746,0.10257142782211304,0.29247909784317017,0.6000000238418579,6.0,0.6063651442527771,0.8066666722297668,36.0,0.0,1392.767333984375,1487.761474609375,0.22156202793121338,0.28927308320999146,0.08645833283662796
english,en__058,0.0,eot,audio/en__058.wav,1.7000000476837158,3.042,0.0,1.7000000476837158,1.7000000476837158,0.9932518005371094,0.9932518005371094,1.0,0.0,0.0,-95.53569030761719,-70.45238494873047,-1.0300748348236084,19.784196853637695,-3.8233635425567627,-72.38080596923828,-43.14307403564453,49.547607421875,188.29568481445312,187.14089965820312,147.06979370117188,52.55904006958008,0.0,0.21080146729946136,0.7858773469924927,0.7810577154159546,0.0,0.0,10.706132888793945,0.0,0.009999999776482582,0.07249999791383743,0.13793103396892548,0.1538461595773697,2.941176414489746,0.1796407252550125,0.20000000298023224,5.0,0.03999999910593033,1351.022216796875,1785.8603515625,0.3150697946548462,0.501105010509491,0.08906249701976776
english,en__059,0.0,hold,audio/en__059.wav,2.4000000953674316,2.9,0.0,2.4000000953674316,2.4000000953674316,1.2237753868103027,1.2237753868103027,1.0,0.0,0.0,-34.17160415649414,-109.16566467285156,-2.6832542419433594,52.53013610839844,-4.8720550537109375,-108.59941864013672,-79.51173400878906,-73.19844818115234,183.5458221435547,157.63929748535156,193.7346649169922,56.32969284057617,0.5009766221046448,6.041069984436035,1.228974461555481,1.0555111169815063,0.0,1.0,-11.949697494506836,11.949697494506836,0.4000000059604645,0.20399999618530273,1.9607843160629272,8.0,2.5,0.5991561412811279,0.8733333349227905,6.0,0.10000000149011612,3153.048828125,2408.212158203125,0.7705882787704468,-0.24901239573955536,0.08151041716337204
english,en__059,1.0,hold,audio/en__059.wav,3.700000047683716,3.9,1.0,3.700000047683716,0.800000011920929,1.5475624799728394,0.5877866744995117,0.0,0.0,0.0,-62.38658905029297,-68.09709930419922,-1.1275153160095215,19.182727813720703,-4.4001240730285645,-70.5337142944336,-47.43191146850586,-32.185245513916016,171.872314453125,149.53271484375,166.9200897216797,27.22422218322754,-6.552360534667969,3.8824493885040283,1.116278052330017,0.9711865782737732,0.0,0.0,0.7384572625160217,-0.7384572625160217,0.03999999910593033,0.20200000703334808,0.19801980257034302,0.47058823704719543,2.972972869873047,0.5613079071044922,0.4933333396911621,11.0,0.03999999910593033,1636.553955078125,2082.753173828125,0.3343934714794159,0.3368614614009857,0.21015624701976776
english,en__059,2.0,eot,audio/en__059.wav,4.900000095367432,6.307,2.0,4.900000095367432,1.0,1.7749522924423218,0.6931471824645996,0.0,1.0,0.0,-37.520259857177734,-36.16852569580078,-0.40856942534446716,10.371883392333984,-0.9445580244064331,-36.84766387939453,-7.200395584106445,-6.056785583496094,170.53189086914062,155.33981323242188,151.2902069091797,32.170005798339844,-0.9573444724082947,-1.0418883562088013,0.9739306569099426,0.8871666789054871,0.0,0.0,2.2608113288879395,-0.9573444724082947,0.10999999940395355,0.20000000298023224,0.550000011920929,1.2941176891326904,3.0612244606018066,0.5975359082221985,0.7200000286102295,15.0,0.0,1094.1851806640625,1815.0484619140625,0.2077130377292633,0.6592749357223511,0.05364583432674408
english,en__060,0.0,hold,audio/en__060.wav,5.300000190734863,5.5,0.0,5.300000190734863,5.300000190734863,1.8405495882034302,1.8405495882034302,1.0,0.0,0.0,-35.816104888916016,-60.65678024291992,-0.4399122893810272,8.31060791015625,-3.3565280437469482,-61.85117721557617,-32.21979904174805,59.34321212768555,122.46317291259766,111.11111450195312,125.85063171386719,43.851722717285156,-0.17912554740905762,0.4235157370567322,1.1326556205749512,1.0276610851287842,0.0,0.0,-6.453657150268555,6.453657150268555,0.36000001430511475,0.11181817948818207,3.2195122241973877,18.0,2.264150857925415,0.30170777440071106,0.8199999928474426,12.0,0.0,497.4062805175781,1042.1634521484375,0.0947299674153328,0.8436917066574097,0.0442708320915699
english,en__060,1.0,eot,audio/en__060.wav,6.800000190734863,8.203,1.0,6.800000190734863,1.2999999523162842,2.054123640060425,0.832909107208252,0.0,0.0,0.0,-37.010501861572266,-66.59296417236328,-0.802614152431488,13.596445083618164,-3.9092650413513184,-69.4194107055664,-40.581993103027344,5.185554504394531,111.9623794555664,101.91082763671875,129.54539489746094,14.05887222290039,0.3906737267971039,1.2111355066299438,1.2711641788482666,1.1570439338684082,0.0,1.0,-13.948883056640625,13.948883056640625,0.7200000286102295,0.10947368294000626,6.57692289352417,36.0,2.941176414489746,0.41358935832977295,0.8066666722297668,20.0,0.009999999776482582,553.4074096679688,1224.1761474609375,0.13145428895950317,0.8068922162055969,0.04010416567325592
english,en__061,0.0,hold,audio/en__061.wav,4.0,4.3,0.0,4.0,4.0,1.6094379425048828,1.6094379425048828,1.0,0.0,0.0,-74.31652069091797,-67.36517333984375,-1.212579369544983,23.77342987060547,-2.2341504096984863,-67.49764251708984,-27.51355743408203,52.63481903076172,103.61740112304688,96.09696197509766,94.6500473022461,34.36482238769531,-9.077974319458008,-6.577264785766602,0.984943151473999,0.9134570956230164,0.0,0.0,9.830815315246582,-9.077974319458008,0.03999999910593033,0.07000000029802322,0.5714285969734192,4.0,1.75,0.11586901545524597,0.30666667222976685,7.0,0.03999999910593033,1312.544677734375,1781.73779296875,0.34038904309272766,0.45613908767700195,0.07916666567325592
english,en__061,1.0,hold,audio/en__061.wav,5.099999904632568,5.4,1.0,5.099999904632568,0.800000011920929,1.808288812637329,0.5877866744995117,0.0,0.0,0.0,-42.27788543701172,-69.33110809326172,-1.227480411529541,23.08301544189453,-1.977504014968872,-69.84786224365234,-18.1612606048584,50.66888427734375,139.40933227539062,100.6289291381836,92.06394958496094,87.63471984863281,-0.7115920782089233,-0.047890402376651764,0.9148855209350586,0.6603858470916748,1.0,0.0,4.967316150665283,-0.7115920782089233,0.3400000035762787,0.05785714462399483,5.876543045043945,13.600000381469727,2.941176414489746,0.22682446241378784,0.6866666674613953,15.0,0.23999999463558197,3607.00390625,1965.2977294921875,0.6514824628829956,-0.5206731557846069,0.3421874940395355
english,en__061,2.0,eot,audio/en__061.wav,8.800000190734863,10.159,2.0,8.800000190734863,3.4000000953674316,2.2823824882507324,1.4816045761108398,0.0,1.0,0.0,-36.696998596191406,-72.0568618774414,-1.2920700311660767,25.37592124938965,-2.5966711044311523,-70.69212341308594,-28.921836853027344,-16.116321563720703,127.1703872680664,110.3448257446289,236.6778106689453,42.03764343261719,0.0,13.899027824401855,2.144892692565918,1.8611079454421997,0.0,0.0,-25.0,57.24463653564453,0.009999999776482582,0.14633333683013916,0.06833712756633759,0.25,3.5227272510528564,0.5017103552818298,0.9266666769981384,31.0,0.0,1380.56689453125,1717.337646484375,0.36026129126548767,0.4047800600528717,0.08802083134651184
english,en__062,0.0,eot,audio/en__062.wav,2.200000047683716,3.572,0.0,2.200000047683716,2.200000047683716,1.1631507873535156,1.1631507873535156,1.0,0.0,0.0,-74.37435913085938,-59.622459411621094,-1.4030863046646118,29.096450805664062,-1.3102184534072876,-60.530906677246094,-13.092916488647461,60.377532958984375,182.87722778320312,161.6161651611328,109.4664306640625,77.82425689697266,-1.421326756477356,-0.5537276268005371,0.6773235201835632,0.5985788106918335,1.0,0.0,17.555150985717773,-1.421326756477356,0.20000000298023224,0.15000000596046448,1.3333333730697632,1.25,1.8181818723678589,0.299539178609848,0.4333333373069763,4.0,0.0,1716.31982421875,2193.69677734375,0.3582131564617157,0.34132662415504456,0.07656250149011612
english,en__063,0.0,hold,audio/en__063.wav,7.400000095367432,7.7,0.0,7.400000095367432,7.400000095367432,2.1282317638397217,2.1282317638397217,1.0,0.0,0.0,-40.64448547363281,-69.31707763671875,-1.3432890176773071,27.417455673217773,-2.233393907546997,-70.59126281738281,-26.975730895996094,50.68291473388672,128.26727294921875,120.30075073242188,123.94184875488281,50.54366683959961,0.9511786699295044,-3.6855084896087646,1.0302666425704956,0.9662780165672302,0.0,0.0,-2.464509963989258,2.464509963989258,0.20000000298023224,0.1128571406006813,1.7721519470214844,5.0,2.027027130126953,0.24151967465877533,0.8133333325386047,15.0,0.0,1303.6273193359375,1798.045654296875,0.34816214442253113,0.44353556632995605,0.04322916641831398
english,en__063,1.0,eot,audio/en__063.wav,11.5,12.927,1.0,11.5,3.799999952316284,2.525728702545166,1.5686159133911133,0.0,0.0,0.0,-34.058841705322266,-68.45185852050781,-1.1568022966384888,26.533817291259766,-1.684808611869812,-69.92215728759766,-16.478553771972656,-3.509063720703125,124.00884246826172,113.88044738769531,116.9852294921875,27.124420166015625,0.0,-5.977114200592041,1.0272635221481323,0.9433619976043701,0.0,0.0,-1.3631761074066162,1.3631761074066162,0.009999999776482582,0.12076923251152039,0.08280254900455475,0.20000000298023224,3.4782607555389404,0.4115082919597626,0.7933333516120911,40.0,0.009999999776482582,2575.036865234375,2041.9188232421875,0.568112850189209,-0.15359275043010712,0.19843749701976776
english,en__064,0.0,hold,audio/en__064.wav,2.799999952316284,3.4,0.0,2.799999952316284,2.799999952316284,1.3350011110305786,1.3350011110305786,1.0,0.0,0.0,-47.875892639160156,-54.44453811645508,-0.7781291604042053,15.176280975341797,-2.8028924465179443,-56.77958679199219,-34.54585266113281,65.55545043945312,119.74816131591797,96.67761993408203,90.48863220214844,69.73281860351562,-0.3470827341079712,0.9293786883354187,0.9359832406044006,0.7556577920913696,1.0,0.0,3.5479207038879395,-0.3470827341079712,0.3199999928474426,0.05428571254014969,5.8947367668151855,10.666666984558105,2.857142925262451,0.2527075707912445,0.46666666865348816,8.0,0.0,1239.7379150390625,1499.6328125,0.20993924140930176,0.3795461356639862,0.06979166716337204
english,en__064,1.0,eot,audio/en__064.wav,4.0,5.391,1.0,4.0,0.6000000238418579,1.6094379425048828,0.4700036346912384,0.0,0.0,0.0,-57.987091064453125,-53.497657775878906,-0.8655678033828735,18.659900665283203,-0.5353044271469116,-52.732444763183594,-3.1793036460876465,21.610145568847656,121.63438415527344,96.38554382324219,78.35841369628906,53.8856086730957,0.0,-2.758775234222412,0.8129685521125793,0.6442126631736755,0.0,0.0,9.351573944091797,0.0,0.019999999552965164,0.05944444611668587,0.336448609828949,0.800000011920929,4.75,0.2745591998100281,0.46000000834465027,19.0,0.0,631.6810302734375,1248.0457763671875,0.1369975358247757,0.7514275908470154,0.01927083358168602
english,en__065,0.0,hold,audio/en__065.wav,2.4000000953674316,2.8,0.0,2.4000000953674316,2.4000000953674316,1.2237753868103027,1.2237753868103027,1.0,0.0,0.0,-29.4699649810791,-76.24368286132812,-1.1618342399597168,13.92501449584961,-4.875299453735352,-79.13842010498047,-51.67064666748047,-40.16780090332031,220.2118377685547,228.57142639160156,194.3573760986328,38.87290954589844,0.4313337504863739,1.3614022731781006,0.8503135442733765,0.8825927972793579,0.0,0.0,7.052989959716797,0.4313337504863739,0.1899999976158142,0.13750000298023224,1.381818175315857,2.2352941036224365,3.75,0.5443037748336792,0.8600000143051147,9.0,0.019999999552965164,1597.769287109375,1670.39794921875,0.30195802450180054,0.3088267147541046,0.22864583134651184
english,en__065,1.0,hold,audio/en__065.wav,4.099999904632568,4.5,1.0,4.099999904632568,1.2999999523162842,1.6292405128479004,0.832909107208252,0.0,0.0,0.0,-40.95991516113281,-83.94097900390625,-1.4341768026351929,26.65372085571289,-4.425361633300781,-84.32402038574219,-44.516029357910156,-46.97362518310547,238.545166015625,228.57142639160156,336.402099609375,54.82710266113281,3.367455244064331,0.7191611528396606,1.4717592000961304,1.4102239608764648,0.0,1.0,-26.955415725708008,26.955415725708008,0.46000000834465027,0.14000000059604645,3.2857143878936768,4.599999904632568,3.658536672592163,0.5945945978164673,0.6933333277702332,15.0,0.05000000074505806,2521.79931640625,2463.590087890625,0.5456364154815674,0.08167517185211182,0.3369791805744171
english,en__065,2.0,eot,audio/en__065.wav,5.699999809265137,7.034,2.0,5.699999809265137,1.2000000476837158,1.9021074771881104,0.7884573340415955,0.0,1.0,0.0,-45.932987213134766,-112.9487533569336,-1.5735015869140625,27.555870056152344,-7.231273651123047,-119.99999237060547,-79.75030517578125,-75.2280502319336,232.2173614501953,228.57142639160156,163.30197143554688,55.73539733886719,3.113938570022583,2.1456258296966553,0.7144461274147034,0.7032289505004883,0.0,0.0,11.1637544631958,3.113938570022583,0.12999999523162842,0.15666666626930237,0.8297872543334961,0.8666666746139526,3.859649181365967,0.60317462682724,0.6666666865348816,22.0,0.05000000074505806,1071.6185302734375,1819.0970458984375,0.2551366686820984,0.6424112915992737,0.02682291716337204
english,en__066,0.0,hold,audio/en__066.wav,2.799999952316284,3.0,0.0,2.799999952316284,2.799999952316284,1.3350011110305786,1.3350011110305786,1.0,0.0,0.0,-53.43449401855469,-49.39734649658203,-0.2995644807815552,6.538511276245117,-2.122141122817993,-50.71685028076172,-20.23654556274414,70.60264587402344,225.97671508789062,246.15383911132812,162.71817016601562,98.24357604980469,-0.5352543592453003,-0.5435283184051514,0.6610425710678101,0.7200660705566406,1.0,0.0,17.483125686645508,-0.5352543592453003,0.30000001192092896,0.1066666692495346,2.8125,3.0,2.5,0.3393501937389374,0.6266666650772095,7.0,0.0,510.1156921386719,1051.2371826171875,0.09408792108297348,0.8493009209632874,0.03072916716337204
english,en__066,1.0,eot,audio/en__066.wav,3.799999952316284,5.103,1.0,3.799999952316284,0.800000011920929,1.5686159133911133,0.5877866744995117,0.0,0.0,0.0,-36.0278205871582,-94.98625183105469,-1.7436246871948242,31.824541091918945,-4.979406833648682,-119.99999237060547,-78.47150421142578,-25.007675170898438,202.28794860839844,183.90805053710938,255.37255859375,52.727325439453125,2.5421149424864273e-14,18.920080184936523,1.388588309288025,1.2624210119247437,0.0,1.0,-19.429412841796875,19.429412841796875,0.029999999329447746,0.1433333307504654,0.20930232107639313,0.4615384638309479,3.4210526943206787,0.4641909897327423,0.8399999737739563,13.0,0.05000000074505806,4435.3056640625,2576.046630859375,0.5219116806983948,-0.46873319149017334,0.18411459028720856
english,en__067,0.0,hold,audio/en__067.wav,3.9000000953674316,4.4,0.0,3.9000000953674316,3.9000000953674316,1.5892351865768433,1.5892351865768433,1.0,0.0,0.0,-30.355344772338867,-54.876319885253906,-0.4690488278865814,8.243396759033203,-2.667595148086548,-56.837276458740234,-29.43178367614746,-17.090011596679688,221.25039672851562,225.35211181640625,178.90435791015625,71.22945404052734,0.17964859306812286,-0.59912109375,0.7938880920410156,0.8086057901382446,0.0,0.0,10.125946998596191,0.17964859306812286,0.3199999928474426,0.16818182170391083,1.9027026891708374,2.461538553237915,3.076923131942749,0.5607235431671143,0.8999999761581421,12.0,0.009999999776482582,968.9085693359375,1375.70361328125,0.18569913506507874,0.5435745716094971,0.0546875
english,en__067,1.0,hold,audio/en__067.wav,7.900000095367432,8.1,1.0,7.900000095367432,3.5,2.186051368713379,1.504077434539795,0.0,0.0,0.0,-35.48622512817383,-71.38260650634766,-0.9191817045211792,9.593170166015625,-2.5234124660491943,-71.34629821777344,-28.28375244140625,-35.13780975341797,222.46401977539062,222.22222900390625,191.04910278320312,69.6529541015625,0.0,-14.345392227172852,0.8597209453582764,0.8587865233421326,0.0,0.0,7.01395320892334,0.0,0.009999999776482582,0.11418604850769043,0.08757637441158295,0.3333333432674408,5.569620132446289,0.6251588463783264,0.846666693687439,44.0,0.0,2180.820068359375,1957.3121337890625,0.530202329158783,0.0645069032907486,0.15052083134651184
english,en__067,2.0,eot,audio/en__067.wav,10.600000381469727,11.918,2.0,10.600000381469727,2.5,2.451004981994629,1.2527629137039185,0.0,1.0,0.0,-33.346107482910156,-64.53519439697266,-0.7814682126045227,13.637580871582031,-2.7166988849639893,-65.53095245361328,-29.564138412475586,-30.865787506103516,222.02952575683594,207.79220581054688,200.79641723632812,93.65682983398438,0.0,1.6993083953857422,0.9663327932357788,0.9043681025505066,0.0,0.0,1.6833616495132446,0.0,0.009999999776482582,0.113770492374897,0.08789625018835068,0.25,5.849056720733643,0.6575213074684143,0.7866666913032532,62.0,0.03999999910593033,1589.3236083984375,1785.803955078125,0.34370091557502747,0.40425533056259155,0.10625000298023224
english,en__068,0.0,hold,audio/en__068.wav,5.099999904632568,5.2,0.0,5.099999904632568,5.099999904632568,1.808288812637329,1.808288812637329,1.0,0.0,0.0,-33.31744384765625,-55.24036407470703,-1.4610954523086548,37.63185119628906,1.541780948638916,-56.12308120727539,1.6292592287063599,22.174034118652344,235.27581787109375,219.17808532714844,352.28973388671875,50.027347564697266,0.0,19.672565460205078,1.607321858406067,1.4973478317260742,0.0,0.0,-25.0,30.3660945892334,0.019999999552965164,0.09928571432828903,0.20143884420394897,0.6666666865348816,2.941176414489746,0.2781065106391907,0.7266666889190674,15.0,0.019999999552965164,2314.53173828125,1190.0118408203125,0.2775689363479614,-0.08063565939664841,0.2588541805744171
english,en__068,1.0,hold,audio/en__068.wav,15.100000381469727,15.6,1.0,15.100000381469727,9.899999618530273,2.7788193225860596,2.3887627124786377,0.0,0.0,0.0,-31.50398063659668,-77.47882080078125,-1.3883627653121948,24.282968521118164,-5.0384039878845215,-79.17672729492188,-55.28351593017578,-47.60750961303711,240.84066772460938,222.22222900390625,209.75802612304688,27.295076370239258,-2.9223785400390625,4.9056220054626465,0.943911075592041,0.8709410429000854,1.0,0.0,5.7268242835998535,-2.9223785400390625,0.029999999329447746,0.16821429133415222,0.17834395170211792,0.75,3.774834394454956,0.6270736455917358,0.8399999737739563,57.0,0.029999999329447746,1558.301513671875,1775.569091796875,0.39871087670326233,0.3371691107749939,0.1276041716337204
english,en__068,2.0,eot,audio/en__068.wav,16.5,17.897,2.0,16.5,0.8999999761581421,2.862200975418091,0.6418538689613342,0.0,1.0,0.0,-53.22605514526367,-81.6671371459961,-1.342727541923523,27.382476806640625,-3.8661415576934814,-82.09479522705078,-48.56087112426758,-50.79789733886719,243.06411743164062,222.22222900390625,212.1077117919922,57.499332427978516,-1.8445042371749878,-0.15702468156814575,0.9544847011566162,0.8726409673690796,0.0,0.0,4.120270729064941,-1.8445042371749878,0.2800000011920929,0.16016128659248352,1.7482376098632812,7.0,3.8181817531585693,0.6199150085449219,0.54666668176651,63.0,0.05000000074505806,1911.3466796875,2137.439453125,0.5195779204368591,0.23958145081996918,0.16953125596046448
english,en__069,0.0,hold,audio/en__069.wav,8.399999618530273,8.8,0.0,8.399999618530273,8.399999618530273,2.2407097816467285,2.2407097816467285,1.0,0.0,0.0,-31.357011795043945,-66.86902618408203,-1.0252214670181274,17.66940689086914,-4.537660121917725,-69.6512451171875,-47.4167594909668,-29.58179473876953,133.88259887695312,116.78832244873047,113.07108306884766,51.692832946777344,3.916961669921875,-0.54552161693573,0.9681711196899414,0.8445540070533752,0.0,0.0,-2.3255186080932617,3.916961669921875,0.029999999329447746,0.1297222226858139,0.23126338422298431,0.75,4.404761791229248,0.561529278755188,0.7666666507720947,37.0,0.0,331.1761169433594,722.0367431640625,0.04451858624815941,0.8674556016921997,0.03541666641831398
english,en__069,1.0,eot,audio/en__069.wav,10.300000190734863,11.742,1.0,10.300000190734863,1.5,2.424802780151367,0.9162907600402832,0.0,0.0,0.0,-29.16851806640625,-71.6492691040039,-1.2618136405944824,26.7933349609375,-2.855402708053589,-73.30381774902344,-34.650856018066406,-36.25682067871094,135.92581176757812,119.40298461914062,121.75312805175781,35.63715744018555,6.493268013000488,1.0383892059326172,1.0196824073791504,0.8957322239875793,0.0,0.0,-7.477390289306641,7.477390289306641,0.03999999910593033,0.1339130401611328,0.29870128631591797,1.0,4.563107013702393,0.6037001013755798,0.9200000166893005,47.0,0.0,573.53271484375,1025.880126953125,0.09236853569746017,0.7305637001991272,0.09609375149011612
english,en__070,0.0,hold,audio/en__070.wav,10.399999618530273,10.9,0.0,10.399999618530273,10.399999618530273,2.4336133003234863,2.4336133003234863,1.0,0.0,0.0,-31.132844924926758,-108.18463134765625,-2.5853190422058105,55.809329986572266,-5.356894493103027,-108.98200225830078,-60.346893310546875,11.815361022949219,226.35308837890625,205.12820434570312,356.87359619140625,91.7042236328125,-7.982263088226318,21.64020347595215,1.7397587299346924,1.5766234397888184,0.0,0.0,-17.017736434936523,29.00567626953125,0.03999999910593033,0.15916666388511658,0.2513088881969452,0.4444444477558136,1.25,0.18804243206977844,0.8066666722297668,13.0,0.10000000149011612,3651.914306640625,2572.5361328125,0.7635274529457092,-0.3625542223453522,0.14401040971279144
english,en__070,1.0,hold,audio/en__070.wav,12.0,12.8,1.0,12.0,1.100000023841858,2.5649492740631104,0.7419373393058777,0.0,0.0,0.0,-49.775447845458984,-87.66413879394531,-1.6384674310684204,31.3114070892334,-5.370284080505371,-90.81595611572266,-58.32879638671875,32.335853576660156,202.20843505859375,158.4158477783203,176.33450317382812,41.26097106933594,0.0,13.759405136108398,1.1131114959716797,0.872043251991272,0.0,0.0,-5.655575275421143,5.655575275421143,0.009999999776482582,0.19066666066646576,0.05244755372405052,0.0833333358168602,1.3333333730697632,0.23976607620716095,0.6133333444595337,16.0,0.029999999329447746,3768.8603515625,2390.3896484375,0.704684853553772,-0.42666131258010864,0.24765625596046448
english,en__070,2.0,hold,audio/en__070.wav,13.399999618530273,14.3,2.0,13.399999618530273,0.6000000238418579,2.6672282218933105,0.4700036346912384,0.0,1.0,0.0,-83.59405517578125,-80.09528350830078,-1.5269144773483276,29.71218490600586,-4.098837852478027,-84.71613311767578,-51.26628112792969,39.90470886230469,199.91014099121094,160.0,220.562255859375,50.01588439941406,0.0,-0.20478849112987518,1.378514051437378,1.1033070087432861,0.0,0.0,-18.925704956054688,18.925704956054688,0.009999999776482582,0.1783333271741867,0.05607476457953453,0.1111111119389534,1.4179104566574097,0.2408376932144165,0.23999999463558197,19.0,0.03999999910593033,4737.1328125,2445.378662109375,0.6852512359619141,-0.649273693561554,0.4710937440395355
english,en__070,3.0,hold,audio/en__070.wav,15.0,16.7,3.0,15.0,0.699999988079071,2.7725887298583984,0.5306282639503479,0.0,1.0,0.0,-82.14981079101562,-109.58784484863281,-2.523458242416382,46.45585632324219,-6.3808064460754395,-109.40157318115234,-72.82859802246094,10.412147521972656,193.9175567626953,156.8627471923828,139.93344116210938,37.03584671020508,0.0,0.335211843252182,0.8920756578445435,0.7216130495071411,0.0,0.0,5.39621639251709,0.0,0.009999999776482582,0.1875,0.0533333346247673,0.1111111119389534,1.399999976158142,0.25116899609565735,0.36000001430511475,21.0,0.07000000029802322,2344.495849609375,2421.418212890625,0.6030829548835754,0.10536136478185654,0.05182291567325592
english,en__070,4.0,hold,audio/en__070.wav,17.799999237060547,18.5,4.0,17.799999237060547,1.100000023841858,2.933856964111328,0.7419373393058777,0.0,1.0,0.0,-64.57549285888672,-108.17127990722656,-1.0290710926055908,-1.1095733642578125,-6.132496356964111,-110.38622283935547,-74.50190734863281,11.828712463378906,199.64012145996094,158.4158477783203,336.8126525878906,95.29061889648438,4.317713260650635,2.808274269104004,2.1261298656463623,1.6870989799499512,0.0,1.0,-29.317712783813477,60.624202728271484,0.09000000357627869,0.18739131093025208,0.4802784323692322,1.5,1.348314642906189,0.24760833382606506,0.4266666769981384,24.0,0.25999999046325684,2446.8046875,2022.1097412109375,0.564053475856781,-0.04159882664680481,0.10546875
english,en__070,5.0,hold,audio/en__070.wav,20.299999237060547,20.6,5.0,20.299999237060547,1.7999999523162842,3.0587069988250732,1.0296194553375244,0.0,1.0,0.0,-34.902130126953125,-101.46586608886719,-2.4625582695007324,51.53398132324219,-3.4025113582611084,-104.89024353027344,-70.32682037353516,18.53412628173828,214.53053283691406,173.9130401611328,211.0550537109375,82.89755249023438,5.2134246826171875,4.186586380004883,1.213566541671753,0.9837995767593384,0.0,1.0,-15.891754150390625,15.891754150390625,0.029999999329447746,0.15000000596046448,0.20000000298023224,0.6000000238418579,1.9704433679580688,0.2900838553905487,0.7599999904632568,40.0,0.10000000149011612,2241.476806640625,2543.1884765625,0.5494024753570557,0.1361723393201828,0.01588541641831398
